region_id,p_limma,fdr_limma,p_wilcox,fdr_wilcox,gene_id,chr,start,end,type,reg_id,symbol,beta_pe,beta_ctrl,delta_beta,direction,candidate,n_tested,n_sig_nom,min_p,n_pos,agree_pct,validation,delta_beta_edta,p_edta,fdr_edta,delta_beta_pax,p_pax,delta_beta_eope,p_eope,fdr_eope,p_inter,fdr_inter,sens_flag,eo_flag,final_call,lf_placenta_meta,p_placenta_meta,n_placenta_meta,npos_placenta_meta,lf_blood_meta,p_blood_meta,n_blood_meta,npos_blood_meta,region_class,expr_expected,dir_match_pl
56107,0.000140788896785393,0.0102283559115104,0.000358502927018856,0.0185327011346822,4798,chr11,129893591,129897590,promoter_TSS2kb,"",NFRKB,0.359982342292133,0.258398344870198,0.101583997421935,hyper,TRUE,80,0,0.055943131969769,21,26.25,unconfirmed,0.107391165266939,0.0019056613892012,0.0565042022048783,0.0881668479406014,0.0737798365073409,0.0948670158766984,0.00426857124685457,0.171560036580246,0.788796306343733,0.947757018825847,tube_robust_nominal,eope_nominal,tube_robust,0.00657607785607803,1.18055320008506,6,4,-0.0103074277892112,1.25930839602382,2,1,promoter,-1,0
45289,0.00017754954731155,0.0116062504796651,0.000190396743282986,0.0126266010676916,55374,chr5,140637435,140641434,promoter_TSS2kb,"",TMCO6,0.389973009340166,0.282730227503277,0.107242781836889,hyper,TRUE,51,1,0.0124168905286923,18,35.2941176470588,unconfirmed,0.103925199531317,0.00152572294122419,0.0504344180149309,0.127418279086283,0.0520096336939004,0.0973791618097607,0.000634940860514853,0.0718399252732761,0.823804284300975,0.956912260620388,tube_robust_nominal,eope_nominal,tube_robust,0.00542057104554514,1.14552237722227,4,3,0.0205662876726231,1.58492828481253,2,1,promoter,-1,0
30748,0.000178783876964508,0.0116765027073213,0.00188627169472154,0.0481051974791881,284427,chr19,6426037,6433779,gene_body,"",SLC25A41,0.346856739514415,0.454944593712102,-0.108087854197687,hypo,TRUE,8,0,0.242424242424242,3,62.5,unconfirmed,-0.0894053996187766,0.0413933221452437,0.258243875606101,-0.149986909267301,0.0138328383707621,-0.125220420327663,0.00121971328894485,0.0975896012560717,0.46526470139852,0.841075420470913,tube_robust_nominal,eope_nominal,tube_robust,-0.0132617537259953,1.64234820577892,6,2,-0.0150614613743367,1.54173463628281,2,1,genebody,1,0
2482,0.000180266730288836,0.0117384810917158,0.000250959052143426,0.0152422817773359,101928241,chr1,96254069,96374125,gene_body,"",LINC01787,0.456382509382742,0.606837290124092,-0.15045478074135,hypo,TRUE,26,0,0.0587412587412588,7,73.0769230769231,direction_consistent,-0.0921771086073,0.0394063121332967,0.253034209173281,-0.268028700459904,0.000270931410703503,-0.165575875912881,0.000159081016179109,0.0438184472722826,0.0778021387877458,0.636665848958854,tube_robust_nominal,eope_fdr,tube_robust,,,,,,,,,genebody,1,
1211,0.000208216319589535,0.0129622190173066,0.01772055738316,0.168340692397843,4817,chr1,161118086,161125445,gene_body,"",NIT1,0.375040511200763,0.264917869519466,0.110122641681297,hyper,TRUE,18,2,0.0183373790137223,8,44.4444444444444,unconfirmed,0.11773585436371,0.0242664640301153,0.198556535554354,0.0756618182921487,0.423231139132277,0.122689021851849,0.015092956769131,0.2860439341742,0.820293540379208,0.955876611996396,tube_robust_nominal,eope_nominal,tube_robust,0.00671525368156727,1.19021711875305,6,3,-0.0129455324596597,1.36133443647336,2,0,genebody,-1,0
54793,0.00021628283005961,0.0132932299565676,0.0023576518435322,0.0543173282049429,80227,chr11,73874699,73878698,promoter_TSS2kb,"",PAAF1,0.266355192134509,0.1067501832812,0.159605008853309,hyper,TRUE,7,0,0.609161976235147,3,42.8571428571429,unconfirmed,0.137975676451898,0.00163188019082323,0.0522556263451704,0.18839517153999,0.0719150605916056,0.161361104939924,0.0028189971160652,0.142444896342745,0.615642374401095,0.89544896602479,tube_robust_nominal,eope_nominal,tube_robust,-0.199514894874367,1.99999997995102,6,0,-0.000236709237181877,1.00812559495178,2,1,promoter,-1,1
10080,0.000309881300036563,0.0159966106810688,0.00191510521249265,0.048322220104661,107986453,chr5,135821706,135826584,gene_body,"",LOC107986453,0.693448231371251,0.80900900189537,-0.11556077052412,hypo,TRUE,7,0,0.0585304681381243,1,85.7142857142857,direction_consistent,-0.116955112532289,0.0022001307374961,0.0603087920387601,-0.0985295610592468,0.146996085429093,-0.114457318238418,0.00105792371834777,0.0917713280251545,0.611477622108099,0.893572302927712,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
66651,0.00032666018288309,0.0165474647212827,0.0020002402990716,0.0494302626339491,147687,chr19,57914611,57918610,promoter_TSS2kb,"",ZNF417,0.359978845565629,0.233706429569891,0.126272415995738,hyper,TRUE,58,1,0.0350097165492967,25,43.1034482758621,unconfirmed,0.125407914163395,0.00169798545803436,0.0530580850376963,0.112076599085515,0.179487650732158,0.15899874445231,0.000107569432054957,0.0384462753469355,0.880041025359893,0.971041300333753,tube_robust_nominal,eope_fdr,tube_robust,-0.0123500362129004,1.29297873715628,6,2,-0.00912532705936801,1.24079344526036,2,0,promoter,-1,1
61928,0.000427679965089176,0.0193259849767909,0.00811519736470743,0.108867909232129,105447648,chr16,14368336,14372335,promoter_TSS2kb,"",LINC02130,0.383358660324866,0.494032875676035,-0.110674215351169,hypo,TRUE,22,2,0.0225945494994438,5,77.2727272727273,direction_consistent,-0.123257847858785,0.028885250659595,0.216491001841143,-0.100788461353727,0.125272578536871,-0.131864248587585,0.00446623373357068,0.174566978630649,0.720953595350223,0.928401636693607,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,1,
35264,0.000447999445788825,0.0199090300489435,0.00149154477633014,0.0420761732738131,10277,chr1,10030832,10034831,promoter_TSS2kb,"",UBE4B,0.392252428762267,0.290887031922178,0.10136539684009,hyper,TRUE,99,1,0.00580231224333772,43,43.4343434343434,unconfirmed,0.0857054154635132,0.00477371695914978,0.0866710168409123,0.0923572660421902,0.161402884194582,0.103700296118752,0.00690211577010838,0.208197250045315,0.964112613193202,0.990521447064041,tube_robust_nominal,eope_nominal,tube_robust,-0.050584956397496,1.80851535577759,6,3,0.0192029002795126,1.39848383803186,2,1,promoter,-1,1
66533,0.000496824993855291,0.0209622722587707,0.00159825472464861,0.0439125073105884,43847,chr19,51082246,51086245,promoter_TSS2kb,"",KLK14,0.547186677701384,0.70745039274451,-0.160263715043127,hypo,TRUE,2,0,0.0569169960474308,0,100,direction_consistent,-0.155683728036669,0.0198502190355029,0.178977464387412,,,-0.17993029379584,0.00247324636373662,0.134029266998213,0.998310209172505,0.999612735189178,tube_robust_nominal,eope_nominal,tube_robust,-0.00623651803116842,1.21851481432435,6,2,0.0124679349510731,1.43683687865398,2,2,promoter,1,0
69721,0.000598932200947033,0.023340805878995,0.000392400497834502,0.0198501463455036,6758,chrX,48194796,48198795,promoter_TSS2kb,"",SSX5,0.693015838911955,0.833250149886752,-0.140234310974797,hypo,TRUE,4,0,0.074959876575168,1,75,direction_consistent,-0.108647755842012,0.0320758419693408,0.228040543032128,-0.209131119523988,0.00491478762205692,-0.170378738454452,0.000953276506250971,0.087307020420628,0.237979947845313,0.726932140742808,tube_robust_nominal,eope_nominal,tube_robust,-0.0172416126801849,1.72563508012077,5,1,-0.00131247418007201,1.08221478193605,2,1,promoter,1,0
10016,0.000668098448503609,0.024887749522612,0.000479172830048266,0.0219065838577316,101927460,chr5,125358095,125602227,gene_body,"",LINC02240,0.752485300642685,0.862851090975528,-0.110365790332844,hypo,TRUE,11,0,0.0574162679425837,4,63.6363636363636,unconfirmed,-0.0477340209775061,0.0317295412643109,0.226666728131067,-0.213971056196095,0.00544362772486953,-0.137210764124462,0.000309511014157198,0.0550059292627469,0.0102975111057482,0.628769843037646,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
31606,0.000715733115734781,0.0259052181839524,0.00192165178661984,0.0484706844440234,124904871,chr20,12506863,12606143,gene_body,"",LOC124904871,0.503949307337634,0.674756991640961,-0.170807684303327,hypo,TRUE,13,1,0.0213300601350236,3,76.9230769230769,direction_consistent,-0.181406314596796,0.00507714739369828,0.0891976683022304,-0.181128837741492,0.0718701436895793,-0.185566219906276,0.00125711725443588,0.0986030199141391,0.810699062134808,0.95365316882487,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
13180,0.000731069411311532,0.0262121659060553,0.00066075595945736,0.0260977197205113,105375230,chr7,35352291,35387339,gene_body,"",LOC105375230,0.580200414922299,0.393618673047369,0.18658174187493,hyper,TRUE,4,0,0.0948991160539412,3,75,direction_consistent,0.167097614878179,0.00628370624403867,0.098670771238507,0.252948964648973,0.0231628347390217,0.162609462121301,0.00344896402518985,0.157566198806699,0.401985965516029,0.811720625720042,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,-1,
38071,0.000767857854017088,0.0268742900983933,0.00786636698192766,0.107553086354027,962,chr1,160709832,160713831,promoter_TSS2kb,"",CD48,0.334088152344731,0.220512399671407,0.113575752673324,hyper,TRUE,2,1,0.00911150058439092,2,100,direction_consistent,0.123822690209687,0.00475975964822737,0.0865306218605204,0.0861033807462379,0.279898043494651,0.0784049458624797,0.0688608692507197,0.493706126060853,0.381283179248166,0.800756752988112,tube_robust_nominal,not_eope,tube_robust,-0.107149596229764,1.97452589416755,6,3,-0.0344431154814654,1.54996119931081,2,0,promoter,-1,1
31974,0.000804970261384603,0.0274167150543329,0.00140119732194816,0.0409355627934162,101928158,chr20,62352970,62356482,gene_body,"",LAMA5-AS1,0.531924242088419,0.650443144954247,-0.118518902865828,hypo,TRUE,32,0,0.119762699295513,11,65.625,unconfirmed,-0.116680546287843,0.00576751194647156,0.0950287326137592,-0.110181749115579,0.09950455278975,-0.0907247947980992,0.0411797887652149,0.41235879782578,0.756364216853064,0.938549080295983,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
31435,0.00092102358239497,0.0296136408813307,0.000609936553416298,0.0250355235264088,105372460,chr19,54514203,54527171,gene_body,"",LOC105372460,0.576250334080058,0.746033315642691,-0.169782981562633,hypo,TRUE,1,0,0.741106719367589,0,100,direction_consistent,-0.141629649081401,0.0254343753733301,0.202995628927395,-0.273533554568037,0.000793411483926089,-0.145327539613049,0.00401338911882553,0.166901688493827,0.167218847995057,0.688097678278854,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
28364,0.000940629024193399,0.0299612293282072,0.000683640084425991,0.0266227492984151,645832,chr17,28363506,28368012,gene_body,"",SEBOX,0.657813994356177,0.797790922411632,-0.139976928055455,hypo,TRUE,2,0,0.558024213699602,0,100,direction_consistent,-0.14828537433239,0.00340275639896668,0.0728630912492481,,,-0.11680433861932,0.00432350283921104,0.17231616031611,0.602608837180645,0.890419054504586,tube_robust_nominal,eope_nominal,tube_robust,0.0189702956103894,1.73354199242743,5,3,-0.0255848062117326,1.70749669749684,1,0,genebody,1,1
62596,0.00112746924019942,0.033075239904543,0.00172903723282307,0.0457747432162655,7314,chr17,16378798,16382797,promoter_TSS2kb,"",UBB,0.399630770366787,0.292538647712918,0.107092122653869,hyper,TRUE,59,0,0.0858909993090019,24,40.6779661016949,unconfirmed,0.0862876086903028,0.0250192402509987,0.201536036215007,0.134247374575886,0.0348991437013792,0.104957806262782,0.00433904704828519,0.172500074976022,0.763471130812813,0.940619098310423,tube_robust_nominal,eope_nominal,tube_robust,-0.117436054891084,1.99999877079931,6,1,-0.0227171052726098,1.61460972508468,2,1,promoter,-1,1
60662,0.00116024770582975,0.0335598707873475,0.000429215232133906,0.0206690163266168,80237,chr15,43797134,43801133,promoter_TSS2kb,"",ELL3,0.411133213977522,0.307470101663292,0.10366311231423,hyper,TRUE,34,1,0.0286319600733524,15,44.1176470588235,unconfirmed,0.0709488460640177,0.0297369880984565,0.219504814442006,0.158065840868735,0.0240203787883196,0.119601387668949,0.00278314669928085,0.141413575249382,0.0654200005335103,0.632184463901728,tube_robust_nominal,eope_nominal,tube_robust,0.019936792589927,1.59845372068869,6,4,0.0427997468904425,1.9911043539778,2,2,promoter,-1,0
63444,0.0011774940061194,0.0338433522827591,0.0020002402990716,0.0494302626339491,124903937,chr17,16378675,16382674,promoter_TSS2kb,"",LOC124903937,0.399630770366787,0.293092357568954,0.106538412797834,hyper,TRUE,59,0,0.0858909993090019,24,40.6779661016949,unconfirmed,0.0855788600745774,0.0260125985396418,0.205484224061991,0.134247374575886,0.0348991437013792,0.104404096406747,0.00447680946712783,0.174566978630649,0.75621011742228,0.938472781018183,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,-1,
55768,0.0012275387824639,0.034695520424911,0.0876617446114845,0.384636872103705,51287,chr11,73874902,73878901,promoter_TSS2kb,"",COA4,0.220491214626509,0.104103116571633,0.116388098054877,hyper,TRUE,7,0,0.609161976235147,3,42.8571428571429,unconfirmed,0.10437838322417,0.0143492394328066,0.151292860566337,0.116950260242137,0.210326626572273,0.102440369005084,0.0330509226794918,0.38371225698046,0.789045303177493,0.947843198953794,tube_robust_nominal,eope_nominal,tube_robust,-0.0444730969200922,1.92284088360001,6,2,0.0366214644463049,1.89611210355492,2,1,promoter,-1,1
63007,0.00125754298035649,0.0352035032250734,0.0116678775005183,0.134026680811544,55181,chr17,59195566,59199565,promoter_TSS2kb,"",SMG8,0.268555152831448,0.376193156730741,-0.107638003899293,hypo,TRUE,6,0,0.388203551898427,3,50,unconfirmed,-0.119132554149439,0.0268809973696788,0.20824788646753,-0.0861751429628234,0.328382746107811,-0.119499400010037,0.0110238026894671,0.251391666270401,0.741217391650062,0.934760023132873,tube_robust_nominal,eope_nominal,tube_robust,-0.00135126983642038,1.03153980746124,6,3,-0.0469709919310587,1.94655502891083,2,0,promoter,1,0
12522,0.00131001621632384,0.0361740529224825,0.00309118146244672,0.0632267166871423,100873951,chr6,53978549,54079726,gene_body,"",MLIP-AS1,0.471301414117776,0.608522359742145,-0.137220945624369,hypo,TRUE,20,0,0.215572858731924,6,70,direction_consistent,-0.0978947891198401,0.0499634485174922,0.282663299575081,-0.172192003719809,0.0345165437345121,-0.158233759893722,0.005641961726245,0.190758318042626,0.314061310911309,0.768502079557078,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
61706,0.00134625229971474,0.0366080532414623,0.000755902570335829,0.0283387158065238,400548,chr16,85128343,85132342,promoter_TSS2kb,"",LINC02139,0.514534792787698,0.671726451033985,-0.157191658246287,hypo,TRUE,11,1,0.0120723362658847,7,36.3636363636364,unconfirmed,-0.164265848802527,0.0039317881681011,0.0785130707069782,-0.129507467540952,0.109933285238419,-0.128373462648485,0.0100289829861111,0.240606926787614,0.405286440249609,0.813257178796877,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,1,
258,0.00138262182240743,0.0372508364881984,0.00715828829916555,0.101461324358077,105376879,chr1,25041136,25047404,gene_body,"",LINC02793,0.47994725889487,0.592121152192408,-0.112173893297538,hypo,TRUE,9,0,0.142890839010711,2,77.7777777777778,direction_consistent,-0.092960096869285,0.0489760203338343,0.280087793405587,-0.154854349710751,0.0502752832686432,-0.130456275647322,0.00638843644624273,0.20089027896127,0.357209491446144,0.790115427415125,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
33406,0.00143877408096439,0.038106815173353,0.0039723387143964,0.0733450212009205,728233,chr22,18533646,18577968,gene_body,"",PI4KAP1,0.737895197732891,0.60323141285072,0.134663784882171,hyper,TRUE,23,1,0.0177811550151976,7,30.4347826086957,unconfirmed,0.132730769882111,0.0162543016874112,0.161560698358537,0.143988313257106,0.218869338964904,0.183401272775753,0.000887692537874065,0.084140161135181,0.429734671177443,0.82372019107982,tube_robust_nominal,eope_nominal,tube_robust,-0.0148109543008943,1.49805450232876,4,2,-0.0292120925519609,1.5311077598654,1,0,genebody,-1,1
30451,0.00167842244676523,0.041524478024045,0.0179637662202035,0.170186966905252,646508,chr19,53277462,53284947,gene_body,"",FAM90A27P,0.717440985884287,0.849339090776493,-0.131898104892206,hypo,TRUE,5,1,0.0496139027260563,1,80,direction_consistent,-0.120173420269802,0.0300795696323973,0.220881288584243,-0.164196427354322,0.0629499600486106,-0.133122445562912,0.0155310345044029,0.289774221314769,0.883929956974735,0.971711879963749,tube_robust_nominal,eope_nominal,tube_robust,0.0234801846827306,1.32745472284129,1,1,-0.0360928771057926,1.7514390672117,1,0,genebody,1,1
59865,0.00168245649773091,0.0415911716683965,0.000479052987367057,0.0219065838577316,124903388,chr14,101808322,101812321,promoter_TSS2kb,"",LOC124903388,0.546586463933504,0.407605869493174,0.13898059444033,hyper,TRUE,13,1,0.0391406642605875,8,61.5384615384615,unconfirmed,0.116859641751421,0.0123010389003334,0.139874904710017,0.157099187400327,0.0359478734713971,0.11624068909348,0.0288426408612353,0.364419978144826,0.827933878171912,0.957860031492731,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,-1,
59878,0.00185292169135947,0.044005686973884,0.0101614058415934,0.124482067337154,112268130,chr14,103511443,103515442,promoter_TSS2kb,"",LOC112268130,0.509164865432519,0.676217745448752,-0.167052880016234,hypo,TRUE,12,0,0.0741228995786527,4,66.6666666666667,unconfirmed,-0.165240853090833,0.039971119088332,0.254940923723403,-0.187705780875235,0.0502711199518256,-0.163627736288597,0.0194522191605736,0.316057742119885,0.555528304147902,0.876511279713612,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,1,
13179,0.00188862914539656,0.0445787172402284,0.00120139960324916,0.0374448837629821,401324,chr7,35313775,35377073,gene_body,"",LOC401324,0.587801865541741,0.432454431118491,0.15534743442325,hyper,TRUE,3,0,0.0948991160539412,3,100,direction_consistent,0.131145128543281,0.0177728458940703,0.169191063458255,0.239779884251934,0.0110565715938743,0.133169022841348,0.00851851145552385,0.224790284634411,0.275500422032522,0.748210621178991,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,-1,
1673,0.00216481620051032,0.0482633268622154,0.00565574638827959,0.0896263184115751,107985364,chr1,234751467,234775831,gene_body,"",LOC107985364,0.498243877772843,0.37044560557719,0.127798272195652,hyper,TRUE,14,1,0.0463768115942029,8,57.1428571428572,unconfirmed,0.129760889674333,0.00767211004584888,0.109004321711962,0.11167459609861,0.1995091533402,0.160853786868623,0.00217200642081652,0.126298230216422,0.981720619136772,0.994555473507383,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,-1,
